constructorStandingsId,raceId,name,points,position,positionText,wins
8686,9,Williams,20.5,5,5,0
8687,9,Toro Rosso,5.0,9,9,0
8688,9,Force India,0.0,10,10,0
8689,9,BMW Sauber,8.0,8,8,0
8690,9,Red Bull,92.5,2,2,3
8691,9,Ferrari,32.0,4,4,0
8692,10,Brawn,114.0,1,1,6
8693,10,McLaren,28.0,5,5,1
8694,10,Toyota,38.5,4,4,0
8695,10,Renault,13.0,7,7,0
8696,10,Williams,25.5,6,6,0
8697,10,Toro Rosso,5.0,9,9,0
8698,10,Force India,0.0,10,10,0
8699,10,BMW Sauber,8.0,8,8,0
8700,10,Red Bull,98.5,2,2,3
8701,10,Ferrari,40.0,3,3,0
8702,11,Brawn,126.0,1,1,7
8703,11,McLaren,41.0,4,4,1
8704,11,Toyota,38.5,5,5,0
8705,11,Renault,16.0,7,7,0
8706,11,Williams,29.5,6,6,0
8707,11,Toro Rosso,5.0,9,9,0
8708,11,Force India,0.0,10,10,0
8709,11,BMW Sauber,9.0,8,8,0
8710,11,Red Bull,98.5,2,2,3
8711,11,Ferrari,46.0,3,3,0
8712,12,Brawn,128.0,1,1,7
8713,12,McLaren,44.0,4,4,1
8714,12,Toyota,38.5,5,5,0
8715,12,Renault,16.0,8,8,0
8716,12,Williams,30.5,6,6,0
8717,12,Toro Rosso,5.0,10,10,0
8718,12,Force India,8.0,9,9,0
8719,12,BMW Sauber,18.0,7,7,0
8720,12,Red Bull,104.5,2,2,3
8721,12,Ferrari,56.0,3,3,1
8722,13,Brawn,146.0,1,1,8
8723,13,McLaren,47.0,4,4,1
8724,13,Toyota,38.5,5,5,0
8725,13,Renault,20.0,8,8,0
8726,13,Williams,30.5,6,6,0
8727,13,Toro Rosso,5.0,10,10,0
8728,13,Force India,13.0,9,9,0
8729,13,BMW Sauber,20.0,7,7,0
8730,13,Red Bull,105.5,2,2,3
8731,13,Ferrari,62.0,3,3,1
8732,14,Brawn,153.0,1,1,8
8733,14,McLaren,59.0,4,4,2
8734,14,Toyota,46.5,5,5,0
8735,14,Renault,26.0,7,7,0
8736,14,Williams,30.5,6,6,0
8737,14,Toro Rosso,5.0,10,10,0
8738,14,Force India,13.0,9,9,0
8739,14,BMW Sauber,21.0,8,8,0
8740,14,Red Bull,110.5,2,2,3
8741,14,Ferrari,62.0,3,3,1
8761,15,Ferrari,67.0,3,3,1
8760,15,Red Bull,120.5,2,2,4
8758,15,Force India,13.0,9,9,0
8757,15,Toro Rosso,5.0,10,10,0
8756,15,Williams,34.5,6,6,0
8753,15,McLaren,65.0,4,4,2
8754,15,Toyota,54.5,5,5,0
8752,15,Brawn,156.0,1,1,8
8759,15,BMW Sauber,24.0,8,8,0
8755,15,Renault,26.0,7,7,0
8762,16,Brawn,161.0,1,1,8
8763,16,McLaren,71.0,3,3,2
8764,16,Toyota,54.5,5,5,0
8765,16,Renault,26.0,8,8,0
8766,16,Williams,34.5,6,6,0
8767,16,Toro Rosso,7.0,10,10,0
8768,16,Force India,13.0,9,9,0
8769,16,BMW Sauber,32.0,7,7,0
8770,16,Red Bull,135.5,2,2,5
8771,16,Ferrari,70.0,4,4,1
8772,356,Ferrari,9.0,1,1,1
8773,356,McLaren,6.0,2,2,0
8774,356,March,4.0,3,3,0
8775,356,Benetton,4.0,4,4,0
8776,356,Arrows,2.0,5,5,0
8777,356,Tyrrell,0.0,6,6,0
8778,356,Team Lotus,0.0,7,7,0
8779,356,Ligier,0.0,8,8,0
8780,356,Larrousse,0.0,9,9,0
8781,356,Dallara,0.0,10,10,0
8782,356,Rial,0.0,11,11,0
8783,356,Williams,0.0,12,12,0
8784,356,Zakspeed,0.0,13,13,0
8785,356,Brabham,0.0,14,14,0
8786,356,Osella,0.0,18,18,0
8787,356,Minardi,0.0,15,15,0
8788,356,Euro Brun,0.0,16,16,0
8789,356,Coloni,0.0,17,17,0
8790,356,AGS,0.0,19,19,0
8791,356,Onyx,0.0,20,20,0
8792,357,Ferrari,9.0,2,2,1
8793,357,McLaren,21.0,1,1,1
8794,357,March,4.0,4,4,0
8795,357,Benetton,8.0,3,3,0
8796,357,Arrows,4.0,5,5,0
8797,357,Tyrrell,1.0,7,7,0
8798,357,Team Lotus,0.0,9,9,0
8799,357,Ligier,0.0,11,11,0
8800,357,Larrousse,0.0,12,12,0
8801,357,Dallara,0.0,8,8,0
8802,357,Rial,0.0,14,14,0
8803,357,Williams,3.0,6,6,0
8804,357,Zakspeed,0.0,17,17,0
8805,357,Brabham,0.0,15,15,0
8806,357,Osella,0.0,13,13,0
8807,357,Minardi,0.0,16,16,0
8808,357,Euro Brun,0.0,18,18,0
8809,357,Coloni,0.0,19,19,0
8810,357,AGS,0.0,10,10,0
8811,357,Onyx,0.0,20,20,0
8812,358,Ferrari,9.0,2,2,1
8813,358,McLaren,36.0,1,1,2
8814,358,March,4.0,5,5,0
8815,358,Benetton,8.0,3,3,0
8816,358,Arrows,4.0,6,6,0
8817,358,Tyrrell,3.0,9,9,0
8818,358,Team Lotus,0.0,10,10,0
8819,358,Ligier,0.0,12,12,0
8820,358,Larrousse,0.0,13,13,0
8821,358,Dallara,3.0,7,7,0
8822,358,Rial,0.0,15,15,0
8823,358,Williams,3.0,8,8,0
8824,358,Zakspeed,0.0,17,17,0
8825,358,Brabham,5.0,4,4,0
8826,358,Osella,0.0,14,14,0
8827,358,Minardi,0.0,16,16,0
8828,358,Euro Brun,0.0,19,19,0
8829,358,Coloni,0.0,18,18,0
8830,358,AGS,0.0,11,11,0
8831,358,Onyx,0.0,20,20,0
8832,359,Ferrari,9.0,3,3,1
8833,359,McLaren,47.0,1,1,3
8834,359,March,4.0,7,7,0
8835,359,Benetton,11.0,2,2,0
8836,359,Arrows,4.0,8,8,0
8837,359,Tyrrell,7.0,5,5,0
8838,359,Team Lotus,0.0,12,12,0
8839,359,Ligier,0.0,11,11,0
8840,359,Larrousse,0.0,14,14,0
8841,359,Dallara,3.0,9,9,0
8842,359,Rial,0.0,13,13,0
8843,359,Williams,9.0,4,4,0
8844,359,Zakspeed,0.0,17,17,0
8845,359,Brabham,5.0,6,6,0
8846,359,Osella,0.0,15,15,0
8847,359,Minardi,0.0,16,16,0
8848,359,Euro Brun,0.0,20,20,0
8849,359,Coloni,0.0,18,18,0
8850,359,AGS,1.0,10,10,0
8851,359,Onyx,0.0,19,19,0
8852,360,Ferrari,9.0,4,4,1
8853,360,McLaren,56.0,1,1,4
8854,360,March,4.0,8,8,0
8855,360,Benetton,13.0,3,3,0
8856,360,Arrows,8.0,5,5,0
8857,360,Tyrrell,7.0,6,6,0
8858,360,Team Lotus,0.0,13,13,0
8859,360,Ligier,0.0,12,12,0
8860,360,Larrousse,0.0,14,14,0
8861,360,Dallara,3.0,9,9,0
8862,360,Rial,3.0,10,10,0
8863,360,Williams,16.0,2,2,0
8864,360,Zakspeed,0.0,18,18,0
8865,360,Brabham,5.0,7,7,0
8866,360,Osella,0.0,15,15,0
8867,360,Minardi,0.0,17,17,0
8868,360,Euro Brun,0.0,20,20,0
8869,360,Coloni,0.0,19,19,0
8870,360,AGS,1.0,11,11,0
8871,360,Onyx,0.0,16,16,0
8872,361,Ferrari,9.0,4,4,1
8873,361,McLaren,56.0,1,1,4
8874,361,March,4.0,9,9,0
8875,361,Benetton,13.0,3,3,0
8876,361,Arrows,8.0,6,6,0
8877,361,Tyrrell,7.0,7,7,0
8878,361,Team Lotus,3.0,10,10,0
8879,361,Ligier,2.0,12,12,0
8880,361,Larrousse,0.0,15,15,0
8881,361,Dallara,8.0,5,5,0
8882,361,Rial,3.0,11,11,0
8883,361,Williams,31.0,2,2,1
8884,361,Zakspeed,0.0,19,19,0
8885,361,Brabham,5.0,8,8,0
8886,361,Osella,0.0,14,14,0
8887,361,Minardi,0.0,18,18,0
8888,361,Euro Brun,0.0,20,20,0
8889,361,Coloni,0.0,16,16,0
8890,361,AGS,1.0,13,13,0
8891,361,Onyx,0.0,17,17,0
8892,362,Ferrari,15.0,3,3,1
8893,362,McLaren,65.0,1,1,5
8894,362,March,4.0,9,9,0
8895,362,Benetton,13.0,4,4,0
8896,362,Arrows,8.0,7,7,0
8897,362,Tyrrell,10.0,5,5,0
8898,362,Team Lotus,3.0,10,10,0
8899,362,Ligier,3.0,12,12,0
8900,362,Larrousse,0.0,15,15,0
8901,362,Dallara,8.0,6,6,0
8902,362,Rial,3.0,11,11,0
8903,362,Williams,35.0,2,2,1
8904,362,Zakspeed,0.0,19,19,0
8905,362,Brabham,5.0,8,8,0
8906,362,Osella,0.0,16,16,0
8907,362,Minardi,0.0,18,18,0
8908,362,Euro Brun,0.0,20,20,0
8909,362,Coloni,0.0,17,17,0
8910,362,AGS,1.0,14,14,0
8911,362,Onyx,2.0,13,13,0
8912,363,Ferrari,21.0,3,3,1
8913,363,McLaren,74.0,1,1,6
8914,363,March,4.0,10,10,0
8915,363,Benetton,17.0,4,4,0
8916,363,Arrows,8.0,7,7,0
8917,363,Tyrrell,10.0,5,5,0
8918,363,Team Lotus,6.0,8,8,0
8919,363,Ligier,3.0,12,12,0
8920,363,Larrousse,0.0,16,16,0
8921,363,Dallara,8.0,6,6,0
8922,363,Rial,3.0,11,11,0
8923,363,Williams,35.0,2,2,1
8924,363,Zakspeed,0.0,19,19,0
8925,363,Brabham,5.0,9,9,0
8926,363,Osella,0.0,17,17,0
8927,363,Minardi,3.0,13,13,0
8928,363,Euro Brun,0.0,20,20,0
8929,363,Coloni,0.0,18,18,0
8930,363,AGS,1.0,15,15,0
8931,363,Onyx,2.0,14,14,0
8932,364,Ferrari,25.0,3,3,1
8933,364,McLaren,89.0,1,1,7
8934,364,March,4.0,10,10,0
8935,364,Benetton,17.0,4,4,0
8936,364,Arrows,9.0,6,6,0
8937,364,Tyrrell,10.0,5,5,0
8938,364,Team Lotus,8.0,8,8,0
8939,364,Ligier,3.0,12,12,0
8940,364,Larrousse,0.0,16,16,0
8941,364,Dallara,8.0,7,7,0
8942,364,Rial,3.0,11,11,0
8943,364,Williams,38.0,2,2,1
8944,364,Zakspeed,0.0,19,19,0
8945,364,Brabham,5.0,9,9,0
8946,364,Osella,0.0,17,17,0
8947,364,Minardi,3.0,13,13,0
8948,364,Euro Brun,0.0,20,20,0
8949,364,Coloni,0.0,18,18,0
8950,364,AGS,1.0,15,15,0
8951,364,Onyx,2.0,14,14,0
8952,365,Ferrari,34.0,3,3,2
8953,365,McLaren,98.0,1,1,7
8954,365,March,4.0,10,10,0
8955,365,Benetton,17.0,4,4,0
8956,365,Arrows,11.0,5,5,0
8957,365,Tyrrell,10.0,6,6,0
8958,365,Team Lotus,9.0,7,7,0
8959,365,Ligier,3.0,12,12,0
8960,365,Larrousse,0.0,16,16,0
8961,365,Dallara,8.0,8,8,0
8962,365,Rial,3.0,11,11,0
8963,365,Williams,42.0,2,2,1
8964,365,Zakspeed,0.0,19,19,0
8965,365,Brabham,5.0,9,9,0
8966,365,Osella,0.0,17,17,0
8967,365,Minardi,3.0,13,13,0
8968,365,Euro Brun,0.0,20,20,0
8969,365,Coloni,0.0,18,18,0
8970,365,AGS,1.0,15,15,0
8971,365,Onyx,2.0,14,14,0
8972,366,Ferrari,38.0,3,3,2
8973,366,McLaren,113.0,1,1,8
8974,366,March,4.0,10,10,0
8975,366,Benetton,19.0,4,4,0
8976,366,Arrows,12.0,5,5,0
8977,366,Tyrrell,10.0,6,6,0
8978,366,Team Lotus,9.0,7,7,0
8979,366,Ligier,3.0,12,12,0
8980,366,Larrousse,0.0,16,16,0
8981,366,Dallara,8.0,8,8,0
8982,366,Rial,3.0,11,11,0
8983,366,Williams,45.0,2,2,1
8984,366,Zakspeed,0.0,19,19,0
8985,366,Brabham,5.0,9,9,0
8986,366,Osella,0.0,17,17,0
8987,366,Minardi,3.0,13,13,0
8988,366,Euro Brun,0.0,20,20,0
8989,366,Coloni,0.0,18,18,0
8990,366,AGS,1.0,15,15,0
8991,366,Onyx,2.0,14,14,0
8992,367,Ferrari,44.0,3,3,2
8993,367,McLaren,122.0,1,1,9
8994,367,March,4.0,10,10,0
8995,367,Benetton,19.0,4,4,0
8996,367,Arrows,12.0,6,6,0
8997,367,Tyrrell,12.0,5,5,0
8998,367,Team Lotus,9.0,7,7,0
8999,367,Ligier,3.0,12,12,0
9000,367,Larrousse,0.0,16,16,0
9001,367,Dallara,8.0,8,8,0
9002,367,Rial,3.0,11,11,0
9003,367,Williams,52.0,2,2,1
9004,367,Zakspeed,0.0,19,19,0
9005,367,Brabham,6.0,9,9,0
9006,367,Osella,0.0,17,17,0
9007,367,Minardi,3.0,13,13,0
9008,367,Euro Brun,0.0,20,20,0
9009,367,Coloni,0.0,18,18,0
9010,367,AGS,1.0,15,15,0
9011,367,Onyx,2.0,14,14,0
9012,368,Ferrari,53.0,2,2,3
9013,368,McLaren,128.0,1,1,9
9014,368,March,4.0,12,12,0
9015,368,Benetton,22.0,4,4,0
9016,368,Arrows,12.0,6,6,0
9017,368,Tyrrell,13.0,5,5,0
9018,368,Team Lotus,9.0,7,7,0
9019,368,Ligier,3.0,14,14,0
9020,368,Larrousse,0.0,16,16,0
9021,368,Dallara,8.0,8,8,0
9022,368,Rial,3.0,13,13,0
9023,368,Williams,52.0,3,3,1
9024,368,Zakspeed,0.0,19,19,0
9025,368,Brabham,6.0,10,10,0
9026,368,Osella,0.0,17,17,0
9027,368,Minardi,5.0,11,11,0
9028,368,Euro Brun,0.0,20,20,0
9029,368,Coloni,0.0,18,18,0
9030,368,AGS,1.0,15,15,0
9031,368,Onyx,6.0,9,9,0
9032,369,Ferrari,59.0,2,2,3
9033,369,McLaren,141.0,1,1,10
9034,369,March,4.0,12,12,0
9035,369,Benetton,22.0,4,4,0
9036,369,Arrows,12.0,6,6,0
9037,369,Tyrrell,16.0,5,5,0
9038,369,Team Lotus,9.0,7,7,0
9039,369,Ligier,3.0,14,14,0
9040,369,Larrousse,1.0,16,16,0
9041,369,Dallara,8.0,8,8,0
9042,369,Rial,3.0,13,13,0
9043,369,Williams,54.0,3,3,1
9044,369,Zakspeed,0.0,19,19,0
9045,369,Brabham,6.0,10,10,0
9046,369,Osella,0.0,17,17,0
9047,369,Minardi,5.0,11,11,0
9048,369,Euro Brun,0.0,20,20,0
9049,369,Coloni,0.0,18,18,0
9050,369,AGS,1.0,15,15,0
9051,369,Onyx,6.0,9,9,0
9129,370,Coloni,0.0,18,18,0
9133,371,McLaren,141.0,1,1,10
9132,371,Ferrari,59.0,3,3,3
9131,370,Onyx,6.0,10,10,0
9117,370,Tyrrell,16.0,5,5,0
9118,370,Team Lotus,12.0,7,7,0
9119,370,Ligier,3.0,14,14,0
9120,370,Larrousse,1.0,16,16,0
9121,370,Dallara,8.0,8,8,0
9122,370,Rial,3.0,13,13,0
9123,370,Williams,64.0,2,2,1
9124,370,Zakspeed,0.0,19,19,0
9125,370,Brabham,8.0,9,9,0
9126,370,Osella,0.0,17,17,0
9127,370,Minardi,5.0,11,11,0
9128,370,Euro Brun,0.0,20,20,0
9116,370,Arrows,13.0,6,6,0
9115,370,Benetton,31.0,4,4,1
9114,370,March,4.0,12,12,0
9112,370,Ferrari,59.0,3,3,3
9113,370,McLaren,141.0,1,1,10
9130,370,AGS,1.0,15,15,0
9134,371,March,4.0,12,12,0
9135,371,Benetton,39.0,4,4,1
9136,371,Arrows,13.0,7,7,0
9137,371,Tyrrell,16.0,5,5,0
9138,371,Team Lotus,15.0,6,6,0
9139,371,Ligier,3.0,14,14,0
9140,371,Larrousse,1.0,16,16,0
9141,371,Dallara,8.0,8,8,0
9142,371,Rial,3.0,13,13,0
9143,371,Williams,77.0,2,2,2
9144,371,Zakspeed,0.0,19,19,0
9145,371,Brabham,8.0,9,9,0
9146,371,Osella,0.0,17,17,0
9147,371,Minardi,6.0,11,11,0
9148,371,Euro Brun,0.0,20,20,0
9149,371,Coloni,0.0,18,18,0
9150,371,AGS,1.0,15,15,0
9151,371,Onyx,6.0,10,10,0
9152,372,McLaren,9.0,1,1,1
9153,372,Ferrari,8.0,2,2,0
9154,372,Team Lotus,5.0,3,3,0
9155,372,Arrows,3.0,4,4,0
9156,372,Benetton,0.0,5,5,0
9157,372,Ligier,0.0,6,6,0
9158,372,Rial,0.0,7,7,0
9159,372,Tyrrell,0.0,8,8,0
9160,372,Minardi,0.0,9,9,0
9161,372,Larrousse,0.0,10,10,0
9162,372,Coloni,0.0,11,11,0
9163,372,AGS,0.0,12,12,0
9164,372,Euro Brun,0.0,13,13,0
9165,372,Williams,0.0,14,14,0
9166,372,March,0.0,15,15,0
9167,372,Zakspeed,0.0,16,16,0
9168,372,Osella,0.0,17,17,0
9169,372,Dallara,0.0,18,18,0
9170,373,McLaren,24.0,1,1,2
9171,373,Ferrari,10.0,2,2,0
9172,373,Team Lotus,9.0,3,3,0
9173,373,Arrows,3.0,5,5,0
9174,373,Benetton,4.0,4,4,0
9175,373,Ligier,0.0,6,6,0
9176,373,Rial,0.0,13,13,0
9177,373,Tyrrell,0.0,11,11,0
9178,373,Minardi,0.0,8,8,0
9179,373,Larrousse,0.0,9,9,0
9180,373,Coloni,0.0,14,14,0
9181,373,AGS,0.0,7,7,0
9182,373,Euro Brun,0.0,15,15,0
9183,373,Williams,0.0,10,10,0
9184,373,March,0.0,12,12,0
9185,373,Zakspeed,0.0,17,17,0
9186,373,Osella,0.0,18,18,0
9187,373,Dallara,0.0,16,16,0
9188,374,McLaren,33.0,1,1,3
9189,374,Ferrari,20.0,2,2,0
9190,374,Team Lotus,9.0,3,3,0
9191,374,Arrows,6.0,4,4,0
9192,374,Benetton,4.0,5,5,0
9193,374,Ligier,0.0,9,9,0
9194,374,Rial,0.0,14,14,0
9195,374,Tyrrell,2.0,6,6,0
9196,374,Minardi,0.0,13,13,0
9197,374,Larrousse,0.0,8,8,0
9198,374,Coloni,0.0,15,15,0
9199,374,AGS,0.0,12,12,0
9200,374,Euro Brun,0.0,17,17,0
9201,374,Williams,1.0,7,7,0
9202,374,March,0.0,11,11,0
9203,374,Zakspeed,0.0,16,16,0
9204,374,Osella,0.0,10,10,0
9205,374,Dallara,0.0,18,18,0
9206,375,McLaren,48.0,1,1,4
9207,375,Ferrari,27.0,2,2,0
9208,375,Team Lotus,9.0,3,3,0
9209,375,Arrows,9.0,4,4,0
9210,375,Benetton,4.0,5,5,0
9211,375,Ligier,0.0,9,9,0
9212,375,Rial,0.0,17,17,0
9213,375,Tyrrell,2.0,6,6,0
9214,375,Minardi,0.0,13,13,0
9215,375,Larrousse,0.0,8,8,0
9216,375,Coloni,0.0,15,15,0
9217,375,AGS,0.0,11,11,0
9218,375,Euro Brun,0.0,14,14,0
9219,375,Williams,1.0,7,7,0
9220,375,March,0.0,12,12,0
9221,375,Zakspeed,0.0,16,16,0
9222,375,Osella,0.0,10,10,0
9223,375,Dallara,0.0,18,18,0
9224,376,McLaren,63.0,1,1,5
9225,376,Ferrari,27.0,2,2,0
9226,376,Team Lotus,12.0,3,3,0
9227,376,Arrows,9.0,4,4,0
9228,376,Benetton,8.0,5,5,0
9229,376,Ligier,0.0,11,11,0
9230,376,Rial,0.0,12,12,0
9231,376,Tyrrell,3.0,6,6,0
9232,376,Minardi,0.0,15,15,0
9233,376,Larrousse,0.0,9,9,0
9234,376,Coloni,0.0,10,10,0
9235,376,AGS,0.0,14,14,0
9236,376,Euro Brun,0.0,16,16,0
9237,376,Williams,1.0,8,8,0
9238,376,March,2.0,7,7,0
9239,376,Zakspeed,0.0,17,17,0
9240,376,Osella,0.0,13,13,0
9241,376,Dallara,0.0,18,18,0
9242,377,McLaren,78.0,1,1,6
9243,377,Ferrari,27.0,2,2,0
9244,377,Team Lotus,12.0,4,4,0
9245,377,Arrows,9.0,5,5,0
9246,377,Benetton,12.0,3,3,0
9247,377,Ligier,0.0,14,14,0
9248,377,Rial,3.0,7,7,0
9249,377,Tyrrell,5.0,6,6,0
9250,377,Minardi,1.0,9,9,0
9251,377,Larrousse,0.0,11,11,0
9252,377,Coloni,0.0,12,12,0
9253,377,AGS,0.0,16,16,0
9254,377,Euro Brun,0.0,17,17,0
9255,377,Williams,1.0,10,10,0
9256,377,March,2.0,8,8,0
9257,377,Zakspeed,0.0,18,18,0
9258,377,Osella,0.0,15,15,0
9259,377,Dallara,0.0,13,13,0
9260,378,McLaren,93.0,1,1,7
9261,378,Ferrari,34.0,2,2,0
9262,378,Team Lotus,14.0,3,3,0
9263,378,Arrows,9.0,5,5,0
9264,378,Benetton,13.0,4,4,0
9265,378,Ligier,0.0,14,14,0
9266,378,Rial,3.0,7,7,0
9267,378,Tyrrell,5.0,6,6,0
9268,378,Minardi,1.0,9,9,0
9269,378,Larrousse,0.0,11,11,0
9270,378,Coloni,0.0,13,13,0
9271,378,AGS,0.0,16,16,0
9272,378,Euro Brun,0.0,17,17,0
9273,378,Williams,1.0,10,10,0
9274,378,March,2.0,8,8,0
9275,378,Zakspeed,0.0,18,18,0
9276,378,Osella,0.0,15,15,0
9277,378,Dallara,0.0,12,12,0
9278,379,McLaren,102.0,1,1,8
9279,379,Ferrari,34.0,2,2,0
9280,379,Team Lotus,16.0,4,4,0
9281,379,Arrows,10.0,5,5,0
9282,379,Benetton,17.0,3,3,0
9283,379,Ligier,0.0,14,14,0
9284,379,Rial,3.0,9,9,0
9285,379,Tyrrell,5.0,8,8,0
9286,379,Minardi,1.0,10,10,0
9287,379,Larrousse,0.0,11,11,0
9288,379,Coloni,0.0,13,13,0
9289,379,AGS,0.0,16,16,0
9290,379,Euro Brun,0.0,17,17,0
9291,379,Williams,7.0,6,6,0
9292,379,March,5.0,7,7,0
9293,379,Zakspeed,0.0,18,18,0
9294,379,Osella,0.0,15,15,0
9295,379,Dallara,0.0,12,12,0
9296,380,McLaren,117.0,1,1,9
9297,380,Ferrari,41.0,2,2,0
9298,380,Team Lotus,16.0,4,4,0
9299,380,Arrows,10.0,5,5,0
9300,380,Benetton,18.0,3,3,0
9301,380,Ligier,0.0,14,14,0
9302,380,Rial,3.0,9,9,0
9303,380,Tyrrell,5.0,8,8,0
9304,380,Minardi,1.0,10,10,0
9305,380,Larrousse,0.0,11,11,0
9306,380,Coloni,0.0,13,13,0
9307,380,AGS,0.0,16,16,0
9308,380,Euro Brun,0.0,17,17,0
9309,380,Williams,7.0,6,6,0
9310,380,March,7.0,7,7,0
9311,380,Zakspeed,0.0,18,18,0
9312,380,Osella,0.0,15,15,0
9313,380,Dallara,0.0,12,12,0
9314,381,McLaren,132.0,1,1,10
9315,381,Ferrari,44.0,2,2,0
9316,381,Team Lotus,16.0,4,4,0
9317,381,Arrows,10.0,5,5,0
9318,381,Benetton,22.0,3,3,0
9319,381,Ligier,0.0,14,14,0
9320,381,Rial,3.0,9,9,0
9321,381,Tyrrell,5.0,8,8,0
9322,381,Minardi,1.0,10,10,0
9323,381,Larrousse,0.0,11,11,0
9324,381,Coloni,0.0,13,13,0
9325,381,AGS,0.0,16,16,0
9326,381,Euro Brun,0.0,17,17,0
9327,381,Williams,8.0,7,7,0
9328,381,March,9.0,6,6,0
9329,381,Zakspeed,0.0,18,18,0
9330,381,Osella,0.0,15,15,0
9331,381,Dallara,0.0,12,12,0
9332,382,McLaren,147.0,1,1,11
9333,382,Ferrari,44.0,2,2,0
9334,382,Team Lotus,19.0,4,4,0
9335,382,Arrows,13.0,6,6,0
9336,382,Benetton,22.0,3,3,0
9337,382,Ligier,0.0,14,14,0
9338,382,Rial,3.0,9,9,0
9339,382,Tyrrell,5.0,8,8,0
9340,382,Minardi,1.0,10,10,0
9341,382,Larrousse,0.0,11,11,0
9342,382,Coloni,0.0,13,13,0
9343,382,AGS,0.0,16,16,0
9344,382,Euro Brun,0.0,17,17,0
9345,382,Williams,8.0,7,7,0
9346,382,March,13.0,5,5,0
9347,382,Zakspeed,0.0,18,18,0
9348,382,Osella,0.0,15,15,0
9349,382,Dallara,0.0,12,12,0
9350,383,McLaren,147.0,1,1,11
9351,383,Ferrari,59.0,2,2,1
9352,383,Team Lotus,19.0,5,5,0
9353,383,Arrows,20.0,4,4,0
9354,383,Benetton,23.0,3,3,0
9355,383,Ligier,0.0,14,14,0
9356,383,Rial,3.0,9,9,0
9357,383,Tyrrell,5.0,8,8,0
9358,383,Minardi,1.0,10,10,0
9359,383,Larrousse,0.0,11,11,0
9360,383,Coloni,0.0,13,13,0
9361,383,AGS,0.0,16,16,0
9362,383,Euro Brun,0.0,17,17,0
9363,383,Williams,8.0,7,7,0
9364,383,March,15.0,6,6,0
9365,383,Zakspeed,0.0,18,18,0
9366,383,Osella,0.0,15,15,0
9367,383,Dallara,0.0,12,12,0
9368,384,McLaren,157.0,1,1,12
9369,384,Ferrari,61.0,2,2,1
9370,384,Team Lotus,19.0,6,6,0
9371,384,Arrows,23.0,4,4,0
9372,384,Benetton,27.0,3,3,0
9373,384,Ligier,0.0,14,14,0
9374,384,Rial,3.0,9,9,0
9375,384,Tyrrell,5.0,8,8,0
9376,384,Minardi,1.0,10,10,0
9377,384,Larrousse,0.0,11,11,0
9378,384,Coloni,0.0,13,13,0
9379,384,AGS,0.0,15,15,0
9380,384,Euro Brun,0.0,17,17,0
9381,384,Williams,8.0,7,7,0
9382,384,March,21.0,5,5,0
9383,384,Zakspeed,0.0,18,18,0
9384,384,Osella,0.0,16,16,0
9385,384,Dallara,0.0,12,12,0
9386,385,McLaren,169.0,1,1,13
9387,385,Ferrari,62.0,2,2,1
9388,385,Team Lotus,19.0,6,6,0
9389,385,Arrows,23.0,4,4,0
9390,385,Benetton,31.0,3,3,0
9391,385,Ligier,0.0,14,14,0
9392,385,Rial,3.0,9,9,0
9393,385,Tyrrell,5.0,8,8,0
9394,385,Minardi,1.0,10,10,0
9395,385,Larrousse,0.0,11,11,0
9396,385,Coloni,0.0,13,13,0
9397,385,AGS,0.0,15,15,0
9398,385,Euro Brun,0.0,17,17,0
9399,385,Williams,16.0,7,7,0
9400,385,March,21.0,5,5,0
9401,385,Zakspeed,0.0,18,18,0
9402,385,Osella,0.0,16,16,0
9403,385,Dallara,0.0,12,12,0
9404,386,McLaren,184.0,1,1,14
9405,386,Ferrari,65.0,2,2,1
9406,386,Team Lotus,19.0,6,6,0
9407,386,Arrows,23.0,4,4,0
9408,386,Benetton,37.0,3,3,0
9409,386,Ligier,0.0,15,15,0
9410,386,Rial,3.0,9,9,0
9411,386,Tyrrell,5.0,8,8,0
9412,386,Minardi,1.0,10,10,0
9413,386,Larrousse,0.0,11,11,0
9414,386,Coloni,0.0,14,14,0
9415,386,AGS,0.0,13,13,0
9416,386,Euro Brun,0.0,17,17,0
9417,386,Williams,17.0,7,7,0
9418,386,March,21.0,5,5,0
9419,386,Zakspeed,0.0,18,18,0
9420,386,Osella,0.0,16,16,0
9421,386,Dallara,0.0,12,12,0
9422,387,McLaren,199.0,1,1,15
9423,387,Ferrari,65.0,2,2,1
9424,387,Team Lotus,23.0,4,4,0
9425,387,Arrows,23.0,5,5,0
9426,387,Benetton,39.0,3,3,0
9427,387,Ligier,0.0,15,15,0
9428,387,Rial,3.0,9,9,0
9429,387,Tyrrell,5.0,8,8,0
9430,387,Minardi,1.0,10,10,0
9431,387,Larrousse,0.0,11,11,0
9432,387,Coloni,0.0,14,14,0
9433,387,AGS,0.0,13,13,0
9434,387,Euro Brun,0.0,17,17,0
9435,387,Williams,20.0,7,7,0
9436,387,March,22.0,6,6,0
9437,387,Zakspeed,0.0,18,18,0
9438,387,Osella,0.0,16,16,0
9439,387,Dallara,0.0,12,12,0
9440,388,McLaren,13.0,1,1,1
9441,388,Williams,7.0,2,2,0
9442,388,Ferrari,3.0,3,3,0
9443,388,Benetton,2.0,4,4,0
9444,388,Team Lotus,0.0,5,5,0
9445,388,Zakspeed,0.0,6,6,0
9446,388,Tyrrell,0.0,7,7,0
