constructorResultsId,raceId,name,points,status
14857,904,Lotus F1,4.0,\N
14858,904,Force India,3.0,\N
14859,904,McLaren,0.0,\N
14860,904,Toro Rosso,0.0,\N
14861,904,Sauber,0.0,\N
14862,904,Marussia,0.0,\N
14863,904,Caterham,0.0,\N
14864,905,Mercedes,43.0,\N
14865,905,Red Bull,15.0,\N
14866,905,Ferrari,12.0,\N
14867,905,Force India,10.0,\N
14868,905,McLaren,9.0,\N
14869,905,Williams,6.0,\N
14870,905,Lotus F1,4.0,\N
14871,905,Marussia,2.0,\N
14872,905,Caterham,0.0,\N
14873,905,Sauber,0.0,\N
14874,905,Toro Rosso,0.0,\N
14875,906,Red Bull,40.0,\N
14876,906,Mercedes,18.0,\N
14877,906,McLaren,14.0,\N
14878,906,Force India,10.0,\N
14879,906,Ferrari,9.0,\N
14880,906,Williams,6.0,\N
14881,906,Toro Rosso,4.0,\N
14882,906,Sauber,0.0,\N
14883,906,Lotus F1,0.0,\N
14884,906,Caterham,0.0,\N
14885,906,Marussia,0.0,\N
14886,907,Mercedes,43.0,\N
14887,907,Williams,27.0,\N
14888,907,Ferrari,11.0,\N
14889,907,Force India,10.0,\N
14890,907,McLaren,6.0,\N
14891,907,Red Bull,4.0,\N
14892,907,Lotus F1,0.0,\N
14893,907,Sauber,0.0,\N
14894,907,Marussia,0.0,\N
14895,907,Caterham,0.0,\N
14896,907,Toro Rosso,0.0,\N
14897,908,Mercedes,25.0,\N
14898,908,Williams,18.0,\N
14899,908,Red Bull,25.0,\N
14900,908,McLaren,18.0,\N
14901,908,Ferrari,8.0,\N
14902,908,Force India,4.0,\N
14903,908,Toro Rosso,3.0,\N
14904,908,Lotus F1,0.0,\N
14905,908,Sauber,0.0,\N
14906,908,Marussia,0.0,\N
14907,908,Caterham,0.0,\N
14908,909,Mercedes,40.0,\N
14909,909,Williams,18.0,\N
14910,909,Red Bull,20.0,\N
14911,909,Ferrari,10.0,\N
14912,909,Force India,7.0,\N
14913,909,McLaren,6.0,\N
14914,909,Lotus F1,0.0,\N
14915,909,Toro Rosso,0.0,\N
14916,909,Sauber,0.0,\N
14917,909,Marussia,0.0,\N
14918,909,Caterham,0.0,\N
14919,910,Red Bull,31.0,\N
14920,910,Ferrari,26.0,\N
14921,910,Mercedes,27.0,\N
14922,910,Williams,14.0,\N
14923,910,Toro Rosso,2.0,\N
14924,910,McLaren,1.0,\N
14925,910,Sauber,0.0,\N
14926,910,Lotus F1,0.0,\N
14927,910,Marussia,0.0,\N
14928,910,Caterham,0.0,\N
14929,910,Force India,0.0,\N
14930,911,Red Bull,35.0,\N
14931,911,Mercedes,18.0,\N
14932,911,Williams,15.0,\N
14933,911,Ferrari,18.0,\N
14934,911,McLaren,8.0,\N
14935,911,Force India,5.0,\N
14936,911,Toro Rosso,2.0,\N
14937,911,Sauber,0.0,\N
14938,911,Marussia,0.0,\N
14939,911,Caterham,0.0,\N
14940,911,Lotus F1,0.0,\N
14941,912,Mercedes,43.0,\N
14942,912,Williams,27.0,\N
14943,912,Red Bull,18.0,\N
14944,912,Force India,6.0,\N
14945,912,McLaren,5.0,\N
14946,912,Ferrari,2.0,\N
14947,912,Toro Rosso,0.0,\N
14948,912,Lotus F1,0.0,\N
14949,912,Sauber,0.0,\N
14950,912,Caterham,0.0,\N
14951,912,Marussia,0.0,\N
14952,913,Mercedes,25.0,\N
14953,913,Red Bull,33.0,\N
14954,913,Ferrari,16.0,\N
14955,913,Williams,10.0,\N
14956,913,Toro Rosso,8.0,\N
14957,913,Force India,8.0,\N
14958,913,McLaren,1.0,\N
14959,913,Lotus F1,0.0,\N
14960,913,Caterham,0.0,\N
14961,913,Marussia,0.0,\N
14962,913,Sauber,0.0,\N
14963,914,Mercedes,43.0,\N
14964,914,Red Bull,27.0,\N
14965,914,McLaren,10.0,\N
14966,914,Williams,14.0,\N
14967,914,Force India,5.0,\N
14968,914,Toro Rosso,2.0,\N
14969,914,Ferrari,0.0,\N
14970,914,Sauber,0.0,\N
14971,914,Lotus F1,0.0,\N
14972,914,Caterham,0.0,\N
14973,914,Marussia,0.0,\N
14974,915,Mercedes,43.0,\N
14975,915,Williams,15.0,\N
14976,915,McLaren,22.0,\N
14977,915,Ferrari,10.0,\N
14978,915,Red Bull,10.0,\N
14979,915,Force India,1.0,\N
14980,915,Toro Rosso,0.0,\N
14981,915,Sauber,0.0,\N
14982,915,Lotus F1,0.0,\N
14983,915,Caterham,0.0,\N
14984,915,Marussia,0.0,\N
14985,784,Ferrari,12.0,\N
14986,784,Maserati,13.0,\N
14987,916,Mercedes,43.0,\N
14988,916,Red Bull,21.0,\N
14989,916,Williams,22.0,\N
14990,916,Ferrari,8.0,\N
14991,916,McLaren,4.0,\N
14992,916,Toro Rosso,1.0,\N
14993,916,Lotus F1,2.0,\N
14994,916,Sauber,0.0,\N
14995,916,Force India,0.0,\N
14996,917,Mercedes,43.0,\N
14997,917,Williams,16.0,\N
14998,917,McLaren,14.0,\N
14999,917,Red Bull,10.0,\N
15000,917,Ferrari,14.0,\N
15001,917,Force India,4.0,\N
15002,917,Toro Rosso,0.0,\N
15003,917,Lotus F1,0.0,\N
15004,917,Sauber,0.0,\N
15005,918,Mercedes,50.0,\N
15006,918,Williams,66.0,\N
15007,918,Red Bull,32.0,\N
15008,918,McLaren,20.0,\N
15009,918,Force India,28.0,\N
15010,918,Ferrari,6.0,\N
15011,918,Toro Rosso,0.0,\N
15012,918,Lotus F1,0.0,\N
15013,918,Sauber,0.0,\N
15014,918,Caterham,0.0,\N
15821,1007,Ferrari,33.0,\N
15015,926,Mercedes,43.0,\N
15016,926,Ferrari,15.0,\N
15017,926,Williams,12.0,\N
15018,926,Sauber,14.0,\N
15019,926,Red Bull,8.0,\N
15020,926,Force India,7.0,\N
15021,926,Toro Rosso,2.0,\N
15022,926,McLaren,0.0,\N
15023,926,Lotus F1,0.0,\N
15024,927,Ferrari,37.0,\N
15025,927,Mercedes,33.0,\N
15026,927,Williams,18.0,\N
15027,927,Toro Rosso,10.0,\N
15028,927,Red Bull,3.0,\N
15029,927,Lotus F1,0.0,\N
15030,927,Sauber,0.0,\N
15031,927,Force India,0.0,\N
15032,927,Manor Marussia,0.0,\N
15033,927,McLaren,0.0,\N
15034,928,Mercedes,43.0,\N
15035,928,Ferrari,27.0,\N
15036,928,Williams,18.0,\N
15037,928,Lotus F1,6.0,\N
15038,928,Sauber,5.0,\N
15039,928,Red Bull,2.0,\N
15040,928,Force India,0.0,\N
15041,928,McLaren,0.0,\N
15042,928,Toro Rosso,0.0,\N
15043,928,Manor Marussia,0.0,\N
15044,929,Mercedes,40.0,\N
15045,929,Ferrari,28.0,\N
15046,929,Williams,13.0,\N
15047,929,Red Bull,10.0,\N
15048,929,Lotus F1,6.0,\N
15049,929,Force India,4.0,\N
15050,929,McLaren,0.0,\N
15051,929,Sauber,0.0,\N
15052,929,Manor Marussia,0.0,\N
15053,929,Toro Rosso,0.0,\N
15054,930,Mercedes,43.0,\N
15055,930,Ferrari,25.0,\N
15056,930,Williams,20.0,\N
15057,930,Red Bull,7.0,\N
15058,930,Lotus F1,4.0,\N
15059,930,Toro Rosso,2.0,\N
15060,930,Sauber,0.0,\N
15061,930,Force India,0.0,\N
15062,930,McLaren,0.0,\N
15063,930,Manor Marussia,0.0,\N
15064,931,Mercedes,40.0,\N
15065,931,Ferrari,26.0,\N
15066,931,Red Bull,22.0,\N
15067,931,Force India,6.0,\N
15068,931,McLaren,4.0,\N
15069,931,Sauber,2.0,\N
15070,931,Toro Rosso,1.0,\N
15071,931,Lotus F1,0.0,\N
15072,931,Williams,0.0,\N
15073,931,Manor Marussia,0.0,\N
15074,932,Mercedes,43.0,\N
15075,932,Williams,23.0,\N
15076,932,Ferrari,22.0,\N
15077,932,Lotus F1,7.0,\N
15078,932,Force India,4.0,\N
15079,932,Red Bull,2.0,\N
15080,932,Toro Rosso,0.0,\N
15081,932,Sauber,0.0,\N
15082,932,Manor Marussia,0.0,\N
15083,932,McLaren,0.0,\N
15084,933,Mercedes,43.0,\N
15085,933,Williams,25.0,\N
15086,933,Ferrari,12.0,\N
15087,933,Force India,10.0,\N
15088,933,Lotus F1,6.0,\N
15089,933,Toro Rosso,4.0,\N
15090,933,Red Bull,1.0,\N
15091,933,Sauber,0.0,\N
15092,933,Manor Marussia,0.0,\N
15093,933,McLaren,0.0,\N
15094,934,Mercedes,43.0,\N
15095,934,Ferrari,19.0,\N
15096,934,Williams,22.0,\N
15097,934,Red Bull,8.0,\N
15098,934,Force India,8.0,\N
15099,934,McLaren,1.0,\N
15100,934,Sauber,0.0,\N
15101,934,Manor Marussia,0.0,\N
15102,934,Toro Rosso,0.0,\N
15103,934,Lotus F1,0.0,\N
15104,936,Ferrari,25.0,\N
15105,936,Red Bull,33.0,\N
15106,936,Toro Rosso,12.0,\N
15107,936,McLaren,12.0,\N
15108,936,Mercedes,12.0,\N
15109,936,Lotus F1,6.0,\N
15110,936,Sauber,1.0,\N
15111,936,Williams,0.0,\N
15112,936,Manor Marussia,0.0,\N
15113,936,Force India,0.0,\N
15114,937,Mercedes,43.0,\N
15115,937,Lotus F1,15.0,\N
15116,937,Red Bull,12.0,\N
15117,937,Force India,10.0,\N
15118,937,Williams,10.0,\N
15119,937,Ferrari,6.0,\N
15120,937,Toro Rosso,4.0,\N
15121,937,Sauber,1.0,\N
15122,937,McLaren,0.0,\N
15123,937,Marussia,0.0,\N
15124,937,Manor Marussia,0.0,\N
15125,938,Mercedes,25.0,\N
15126,938,Ferrari,28.0,\N
15127,938,Williams,27.0,\N
15128,938,Force India,14.0,\N
15129,938,Red Bull,5.0,\N
15130,938,Sauber,2.0,\N
15131,938,Toro Rosso,0.0,\N
15132,938,McLaren,0.0,\N
15133,938,Manor Marussia,0.0,\N
15134,938,Lotus F1,0.0,\N
15135,939,Ferrari,40.0,\N
15136,939,Red Bull,26.0,\N
15137,939,Mercedes,12.0,\N
15138,939,Williams,10.0,\N
15139,939,Force India,6.0,\N
15140,939,Toro Rosso,6.0,\N
15141,939,Sauber,1.0,\N
15142,939,Lotus F1,0.0,\N
15143,939,Manor Marussia,0.0,\N
15144,939,McLaren,0.0,\N
15145,940,Mercedes,43.0,\N
15146,940,Ferrari,27.0,\N
15147,940,Williams,10.0,\N
15148,940,Force India,8.0,\N
15149,940,Lotus F1,10.0,\N
15150,940,Toro Rosso,3.0,\N
15151,940,McLaren,0.0,\N
15152,940,Red Bull,0.0,\N
15153,940,Sauber,0.0,\N
15154,940,Manor Marussia,0.0,\N
15155,941,Mercedes,25.0,\N
15156,941,Ferrari,22.0,\N
15157,941,Force India,15.0,\N
15158,941,Williams,12.0,\N
15159,941,Red Bull,10.0,\N
15160,941,Sauber,8.0,\N
15161,941,Lotus F1,6.0,\N
15162,941,McLaren,2.0,\N
15163,941,Toro Rosso,1.0,\N
15164,941,Manor Marussia,0.0,\N
15165,941,Marussia,0.0,\N
15166,942,Mercedes,43.0,\N
15167,942,Ferrari,15.0,\N
15168,942,Toro Rosso,18.0,\N
15169,942,Force India,10.0,\N
15170,942,McLaren,8.0,\N
15171,942,Lotus F1,4.0,\N
15172,942,Sauber,2.0,\N
15173,942,Red Bull,1.0,\N
15174,942,Manor Marussia,0.0,\N
15175,942,Williams,0.0,\N
15176,943,Mercedes,43.0,\N
15177,943,Williams,23.0,\N
15178,943,Red Bull,22.0,\N
15179,943,Force India,10.0,\N
15180,943,Toro Rosso,2.0,\N
15181,943,Lotus F1,1.0,\N
15182,943,Sauber,0.0,\N
15183,943,McLaren,0.0,\N
15184,943,Marussia,0.0,\N
15185,943,Ferrari,0.0,\N
15186,944,Mercedes,43.0,\N
15187,944,Ferrari,27.0,\N
15188,944,Williams,10.0,\N
15189,944,Force India,8.0,\N
15190,944,Red Bull,6.0,\N
15191,944,Lotus F1,5.0,\N
15192,944,Toro Rosso,2.0,\N
15193,944,Sauber,0.0,\N
15194,944,McLaren,0.0,\N
15195,944,Manor Marussia,0.0,\N
15196,943,Manor Marussia,0.0,\N
15197,945,Mercedes,43.0,\N
15198,945,Ferrari,27.0,\N
15199,945,Force India,16.0,\N
15200,945,Red Bull,9.0,\N
15201,945,Williams,4.0,\N
15202,945,Lotus F1,2.0,\N
15203,945,Toro Rosso,0.0,\N
15204,945,McLaren,0.0,\N
15205,945,Sauber,0.0,\N
15206,945,Marussia,0.0,\N
15207,945,Manor Marussia,0.0,\N
15208,948,Mercedes,43.0,\N
15209,948,Ferrari,15.0,\N
15210,948,Red Bull,12.0,\N
15211,948,Williams,14.0,\N
15212,948,Haas F1 Team,8.0,\N
15213,948,Force India,6.0,\N
15214,948,Toro Rosso,3.0,\N
15215,948,Renault,0.0,\N
15216,948,McLaren,0.0,\N
15217,948,Sauber,0.0,\N
15218,948,Manor Marussia,0.0,\N
15219,949,Mercedes,40.0,\N
15220,949,Ferrari,18.0,\N
15221,949,Red Bull,18.0,\N
15222,949,Haas F1 Team,10.0,\N
15223,949,Toro Rosso,8.0,\N
15224,949,Williams,6.0,\N
15225,949,McLaren,1.0,\N
15226,949,Renault,0.0,\N
15227,949,Sauber,0.0,\N
15228,949,Manor Marussia,0.0,\N
15229,949,Force India,0.0,\N
15230,950,Mercedes,31.0,\N
15231,950,Ferrari,28.0,\N
15232,950,Red Bull,27.0,\N
15233,950,Williams,9.0,\N
15234,950,Toro Rosso,6.0,\N
15235,950,Force India,0.0,\N
15236,950,McLaren,0.0,\N
15237,950,Haas F1 Team,0.0,\N
15238,950,Sauber,0.0,\N
15239,950,Renault,0.0,\N
15240,950,Manor Marussia,0.0,\N
15241,951,Mercedes,43.0,\N
15242,951,Ferrari,15.0,\N
15243,951,Williams,22.0,\N
15244,951,McLaren,9.0,\N
15245,951,Renault,6.0,\N
15246,951,Haas F1 Team,4.0,\N
15247,951,Force India,2.0,\N
15248,951,Red Bull,0.0,\N
15249,951,Toro Rosso,0.0,\N
15250,951,Sauber,0.0,\N
15251,951,Manor Marussia,0.0,\N
15252,952,Red Bull,37.0,\N
15253,952,Ferrari,33.0,\N
15254,952,Williams,14.0,\N
15255,952,Toro Rosso,9.0,\N
15256,952,Force India,6.0,\N
15257,952,McLaren,2.0,\N
15258,952,Haas F1 Team,0.0,\N
15259,952,Sauber,0.0,\N
15260,952,Renault,0.0,\N
15261,952,Manor Marussia,0.0,\N
15262,952,Mercedes,0.0,\N
15263,953,Mercedes,31.0,\N
15264,953,Red Bull,18.0,\N
15265,953,Force India,23.0,\N
15266,953,Ferrari,12.0,\N
15267,953,McLaren,12.0,\N
15268,953,Toro Rosso,4.0,\N
15269,953,Williams,1.0,\N
15270,953,Haas F1 Team,0.0,\N
15271,953,Manor Marussia,0.0,\N
15272,953,Sauber,0.0,\N
15273,953,Renault,0.0,\N
15274,954,Mercedes,35.0,\N
15275,954,Ferrari,26.0,\N
15276,954,Williams,15.0,\N
15277,954,Red Bull,18.0,\N
15278,954,Force India,5.0,\N
15279,954,Toro Rosso,2.0,\N
15280,954,McLaren,0.0,\N
15281,954,Haas F1 Team,0.0,\N
15282,954,Sauber,0.0,\N
15283,954,Renault,0.0,\N
15284,954,Manor Marussia,0.0,\N
15285,955,Mercedes,35.0,\N
15286,955,Ferrari,30.0,\N
15287,955,Force India,17.0,\N
15288,955,Williams,9.0,\N
15289,955,Red Bull,10.0,\N
15290,955,McLaren,0.0,\N
15291,955,Sauber,0.0,\N
15292,955,Haas F1 Team,0.0,\N
15293,955,Renault,0.0,\N
15294,955,Manor Marussia,0.0,\N
15295,955,Toro Rosso,0.0,\N
15296,956,Mercedes,37.0,\N
15297,956,Red Bull,28.0,\N
15298,956,Ferrari,15.0,\N
15299,956,McLaren,8.0,\N
15300,956,Haas F1 Team,6.0,\N
15301,956,Toro Rosso,4.0,\N
15302,956,Williams,2.0,\N
15303,956,Manor Marussia,1.0,\N
15304,956,Renault,0.0,\N
15305,956,Sauber,0.0,\N
15306,956,Force India,0.0,\N
15307,957,Mercedes,40.0,\N
15308,957,Red Bull,30.0,\N
15309,957,Ferrari,12.0,\N
15310,957,Force India,14.0,\N
15311,957,Toro Rosso,5.0,\N
15312,957,Williams,0.0,\N
15313,957,McLaren,0.0,\N
15314,957,Sauber,0.0,\N
15315,957,Haas F1 Team,0.0,\N
15316,957,Renault,0.0,\N
15317,957,Manor Marussia,0.0,\N
15318,958,Mercedes,43.0,\N
15319,958,Red Bull,25.0,\N
15320,958,Ferrari,20.0,\N
15321,958,McLaren,6.0,\N
15322,958,Toro Rosso,4.0,\N
15323,958,Williams,2.0,\N
15324,958,Force India,1.0,\N
15325,958,Renault,0.0,\N
15326,958,Haas F1 Team,0.0,\N
15327,958,Sauber,0.0,\N
15328,958,Manor Marussia,0.0,\N
15329,959,Mercedes,37.0,\N
15330,959,Red Bull,33.0,\N
15331,959,Ferrari,18.0,\N
15332,959,Force India,7.0,\N
15333,959,McLaren,4.0,\N
15334,959,Williams,2.0,\N
15335,959,Haas F1 Team,0.0,\N
15336,959,Toro Rosso,0.0,\N
15337,959,Renault,0.0,\N
15338,959,Manor Marussia,0.0,\N
15339,959,Sauber,0.0,\N
15340,960,Mercedes,40.0,\N
15341,960,Red Bull,18.0,\N
15342,960,Force India,22.0,\N
15343,960,Ferrari,10.0,\N
15344,960,McLaren,6.0,\N
15345,960,Williams,5.0,\N
15346,960,Haas F1 Team,0.0,\N
15347,960,Toro Rosso,0.0,\N
15348,960,Renault,0.0,\N
15349,960,Manor Marussia,0.0,\N
15350,960,Sauber,0.0,\N
15351,961,Mercedes,43.0,\N
15352,961,Ferrari,27.0,\N
15353,961,Red Bull,16.0,\N
15354,961,Williams,10.0,\N
15355,961,Force India,5.0,\N
15356,961,Haas F1 Team,0.0,\N
15357,961,McLaren,0.0,\N
15358,961,Toro Rosso,0.0,\N
15359,961,Sauber,0.0,\N
15360,961,Renault,0.0,\N
15361,961,Manor Marussia,0.0,\N
15362,962,Mercedes,40.0,\N
15363,962,Red Bull,26.0,\N
15364,962,Ferrari,22.0,\N
15365,962,McLaren,6.0,\N
15366,962,Force India,4.0,\N
15367,962,Toro Rosso,2.0,\N
15368,962,Renault,1.0,\N
15369,962,Haas F1 Team,0.0,\N
15370,962,Williams,0.0,\N
15371,962,Sauber,0.0,\N
15372,962,Manor Marussia,0.0,\N
15373,963,Red Bull,43.0,\N
15374,963,Mercedes,15.0,\N
15375,963,Ferrari,12.0,\N
15376,963,Williams,10.0,\N
15377,963,Force India,12.0,\N
15378,963,McLaren,8.0,\N
15379,963,Renault,1.0,\N
15380,963,Toro Rosso,0.0,\N
15381,963,Sauber,0.0,\N
15382,963,Manor Marussia,0.0,\N
15383,963,Haas F1 Team,0.0,\N
15384,964,Mercedes,40.0,\N
15385,964,Red Bull,26.0,\N
15386,964,Ferrari,22.0,\N
15387,964,Force India,10.0,\N
15388,964,Williams,3.0,\N
15389,964,Haas F1 Team,0.0,\N
15390,964,Renault,0.0,\N
15391,964,Toro Rosso,0.0,\N
15392,964,Sauber,0.0,\N
15393,964,McLaren,0.0,\N
15394,964,Manor Marussia,0.0,\N
15395,965,Mercedes,43.0,\N
15396,965,Red Bull,15.0,\N
15397,965,Ferrari,12.0,\N
15398,965,McLaren,12.0,\N
15399,965,Toro Rosso,8.0,\N
15400,965,Williams,6.0,\N
15401,965,Force India,4.0,\N
15402,965,Haas F1 Team,1.0,\N
15403,965,Renault,0.0,\N
15404,965,Sauber,0.0,\N
15405,965,Manor Marussia,0.0,\N
15406,966,Mercedes,43.0,\N
15407,966,Ferrari,18.0,\N
15408,966,Red Bull,27.0,\N
15409,966,Force India,7.0,\N
15410,966,Williams,6.0,\N
15411,966,Sauber,0.0,\N
15412,966,McLaren,0.0,\N
15413,966,Renault,0.0,\N
15414,966,Toro Rosso,0.0,\N
15415,966,Haas F1 Team,0.0,\N
15416,966,Manor Marussia,0.0,\N
15417,967,Mercedes,43.0,\N
15418,967,Red Bull,19.0,\N
15419,967,Force India,18.0,\N
15420,967,Ferrari,10.0,\N
15421,967,Toro Rosso,8.0,\N
15422,967,Sauber,2.0,\N
15423,967,McLaren,1.0,\N
15424,967,Williams,0.0,\N
15425,967,Manor Marussia,0.0,\N
15426,967,Renault,0.0,\N
15427,967,Haas F1 Team,0.0,\N
15428,968,Mercedes,43.0,\N
15429,968,Ferrari,23.0,\N
15430,968,Red Bull,22.0,\N
15431,968,Force India,10.0,\N
15432,968,Williams,2.0,\N
15433,968,McLaren,1.0,\N
15434,968,Haas F1 Team,0.0,\N
15435,968,Manor Marussia,0.0,\N
15436,968,Sauber,0.0,\N
15437,968,Renault,0.0,\N
15438,968,Toro Rosso,0.0,\N
15439,969,Ferrari,37.0,\N
15440,969,Mercedes,33.0,\N
15441,969,Red Bull,10.0,\N
15442,969,Williams,8.0,\N
15443,969,Force India,7.0,\N
15444,969,Toro Rosso,6.0,\N
15445,969,Renault,0.0,\N
15446,969,Sauber,0.0,\N
15447,969,McLaren,0.0,\N
15448,969,Haas F1 Team,0.0,\N
15449,970,Mercedes,33.0,\N
15450,970,Ferrari,28.0,\N
15451,970,Red Bull,27.0,\N
15452,970,Toro Rosso,6.0,\N
15453,970,Haas F1 Team,4.0,\N
15454,970,Force India,3.0,\N
15455,970,Renault,0.0,\N
15456,970,Williams,0.0,\N
15457,970,Sauber,0.0,\N
15458,970,McLaren,0.0,\N
15459,971,Ferrari,37.0,\N
15460,971,Mercedes,33.0,\N
15461,971,Red Bull,10.0,\N
15462,971,Williams,8.0,\N
15463,971,Force India,7.0,\N
15464,971,Haas F1 Team,4.0,\N
15465,971,Renault,2.0,\N
15466,971,Sauber,0.0,\N
15467,971,Toro Rosso,0.0,\N
15468,971,McLaren,0.0,\N
15469,972,Mercedes,37.0,\N
15470,972,Ferrari,33.0,\N
15471,972,Red Bull,10.0,\N
15472,972,Force India,14.0,\N
15473,972,Renault,4.0,\N
15474,972,Williams,2.0,\N
15475,972,Toro Rosso,1.0,\N
15476,972,Haas F1 Team,0.0,\N
15477,972,McLaren,0.0,\N
15478,972,Sauber,0.0,\N
15479,973,Mercedes,25.0,\N
15480,973,Ferrari,18.0,\N
15481,973,Red Bull,15.0,\N
15482,973,Force India,22.0,\N
15483,973,Renault,8.0,\N
15484,973,Toro Rosso,8.0,\N
15485,973,Sauber,4.0,\N
15486,973,Haas F1 Team,1.0,\N
15487,973,McLaren,0.0,\N
15488,973,Williams,0.0,\N
15489,974,Ferrari,43.0,\N
15490,974,Red Bull,25.0,\N
15491,974,Mercedes,18.0,\N
15492,974,Toro Rosso,8.0,\N
15493,974,Haas F1 Team,5.0,\N
15494,974,Williams,2.0,\N
15495,974,Renault,0.0,\N
15496,974,Force India,0.0,\N
15497,974,McLaren,0.0,\N
15498,974,Sauber,0.0,\N
15499,975,Mercedes,43.0,\N
15500,975,Red Bull,15.0,\N
15501,975,Ferrari,18.0,\N
15502,975,Force India,18.0,\N
15503,975,Renault,4.0,\N
15504,975,Williams,2.0,\N
15505,975,Haas F1 Team,1.0,\N
15506,975,Sauber,0.0,\N
15507,975,McLaren,0.0,\N
15508,975,Toro Rosso,0.0,\N
15509,976,Red Bull,25.0,\N
15510,976,Mercedes,28.0,\N
15511,976,Williams,15.0,\N
15512,976,Ferrari,12.0,\N
15513,976,Force India,8.0,\N
15514,976,Haas F1 Team,6.0,\N
15515,976,Toro Rosso,4.0,\N
15516,976,McLaren,2.0,\N
15517,976,Sauber,1.0,\N
15518,976,Renault,0.0,\N
15519,841,HRT,0.0,\N
15520,977,Mercedes,37.0,\N
15521,977,Ferrari,28.0,\N
15522,977,Red Bull,15.0,\N
15523,977,Haas F1 Team,8.0,\N
15524,977,Force India,10.0,\N
15525,977,Williams,3.0,\N
15526,977,Renault,0.0,\N
15527,977,McLaren,0.0,\N
15528,977,Sauber,0.0,\N
15529,977,Toro Rosso,0.0,\N
15530,978,Mercedes,43.0,\N
15531,978,Ferrari,21.0,\N
15532,978,Red Bull,22.0,\N
15533,978,Renault,8.0,\N
15534,978,Force India,6.0,\N
15535,978,Williams,1.0,\N
15536,978,McLaren,0.0,\N
15537,978,Haas F1 Team,0.0,\N
15538,978,Sauber,0.0,\N
15539,978,Toro Rosso,0.0,\N
15540,979,Ferrari,43.0,\N
15541,979,Mercedes,27.0,\N
15542,979,Red Bull,10.0,\N
15543,979,McLaren,9.0,\N
15544,979,Toro Rosso,6.0,\N
15545,979,Force India,6.0,\N
15546,979,Renault,0.0,\N
15547,979,Haas F1 Team,0.0,\N
15548,979,Williams,0.0,\N
15549,979,Sauber,0.0,\N
15550,980,Mercedes,35.0,\N
15551,980,Ferrari,30.0,\N
15552,980,Red Bull,15.0,\N
15553,980,Renault,8.0,\N
15554,980,Haas F1 Team,6.0,\N
15555,980,Williams,4.0,\N
15556,980,Force India,2.0,\N
15557,980,Toro Rosso,1.0,\N
15558,980,McLaren,0.0,\N
15559,980,Sauber,0.0,\N
15560,981,Mercedes,43.0,\N
15561,981,Ferrari,25.0,\N
15562,981,Red Bull,13.0,\N
15563,981,Force India,10.0,\N
15564,981,Williams,10.0,\N
15565,981,Haas F1 Team,0.0,\N
15566,981,Toro Rosso,0.0,\N
15567,981,Renault,0.0,\N
15568,981,Sauber,0.0,\N
15569,981,McLaren,0.0,\N
15570,982,Mercedes,40.0,\N
15571,982,Red Bull,18.0,\N
15572,982,Toro Rosso,12.0,\N
15573,982,Force India,11.0,\N
15574,982,Renault,8.0,\N
15575,982,McLaren,6.0,\N
15576,982,Williams,4.0,\N
15577,982,Haas F1 Team,2.0,\N
15578,982,Sauber,0.0,\N
15579,982,Ferrari,0.0,\N
15580,983,Red Bull,40.0,\N
15581,983,Mercedes,28.0,\N
15582,983,Ferrari,12.0,\N
15583,983,Force India,9.0,\N
15584,983,McLaren,6.0,\N
15585,983,Williams,6.0,\N
15586,983,Haas F1 Team,0.0,\N
15587,983,Toro Rosso,0.0,\N
15588,983,Renault,0.0,\N
15589,983,Sauber,0.0,\N
15590,984,Mercedes,37.0,\N
15591,984,Red Bull,33.0,\N
15592,984,Ferrari,10.0,\N
15593,984,Force India,14.0,\N
15594,984,Haas F1 Team,6.0,\N
15595,984,Williams,1.0,\N
15596,984,McLaren,0.0,\N
15597,984,Renault,0.0,\N
15598,984,Toro Rosso,0.0,\N
15599,984,Sauber,0.0,\N
15600,985,Mercedes,35.0,\N
15601,985,Ferrari,33.0,\N
15602,985,Red Bull,12.0,\N
15603,985,Force India,12.0,\N
15604,985,Renault,6.0,\N
15605,985,Williams,2.0,\N
15606,985,Toro Rosso,1.0,\N
15607,985,McLaren,0.0,\N
15608,985,Haas F1 Team,0.0,\N
15609,985,Sauber,0.0,\N
15610,986,Red Bull,25.0,\N
15611,986,Mercedes,20.0,\N
15612,986,Ferrari,27.0,\N
15613,986,Force India,16.0,\N
15614,986,Williams,8.0,\N
15615,986,Haas F1 Team,4.0,\N
15616,986,McLaren,1.0,\N
15617,986,Toro Rosso,0.0,\N
15618,986,Sauber,0.0,\N
15619,986,Renault,0.0,\N
15620,987,Ferrari,40.0,\N
15621,987,Mercedes,30.0,\N
15622,987,Red Bull,18.0,\N
15623,987,Williams,6.0,\N
15624,987,McLaren,4.0,\N
15625,987,Force India,2.0,\N
15626,987,Renault,1.0,\N
15627,987,Toro Rosso,0.0,\N
15628,987,Sauber,0.0,\N
15629,987,Haas F1 Team,0.0,\N
15630,988,Mercedes,43.0,\N
15631,988,Ferrari,27.0,\N
15632,988,Red Bull,10.0,\N
15633,988,Renault,8.0,\N
15634,988,Force India,10.0,\N
15635,988,McLaren,2.0,\N
15636,988,Williams,1.0,\N
15637,988,Haas F1 Team,0.0,\N
15638,988,Sauber,0.0,\N
15639,988,Toro Rosso,0.0,\N
15640,989,Ferrari,40.0,\N
15641,989,Mercedes,22.0,\N
